latitude,longitude,town,postcode,epci,county,total_weight,epci_weight,postcode_weight,town_weight,county_weight,num_county,num_epci,num_town
44.52568,-0.3158,Fargues,33210.0,CC du Sud Gironde,Gironde,21.746843337568112,0.04878048780487805,0.019801980198019802,0.011594202898550725,21.666666666666668,7.0,77.0,105.0
45.56202,0.10123000000000001,Mouthiers-sur-Boëme,16440.0,CA du Grand Angoulême,Charente,29.292787046467108,1.8170731707317074,0.04455445544554455,0.014492753623188406,27.416666666666668,1.0,14.0,214.0
45.66265,0.16428,Gond-Pontouvre,16160.0,CA du Grand Angoulême,Charente,29.327928386688086,1.8170731707317074,0.0594059405940594,0.034782608695652174,27.416666666666668,1.0,14.0,116.0
45.92316,0.20339000000000002,Moutonneau,16460.0,CC Coeur de Charente,Charente,27.709954012368364,0.2804878048780488,0.009900990099009901,0.002898550724637681,27.416666666666668,1.0,27.0,215.0
45.65087,0.15694000000000002,Angoulême,16000.0,CA du Grand Angoulême,Charente,29.37007216628344,1.8170731707317074,0.08415841584158416,0.05217391304347826,27.416666666666668,1.0,14.0,11.0
45.68669,0.16888,Gond-Pontouvre,16160.0,CA du Grand Angoulême,Charente,29.327928386688086,1.8170731707317074,0.0594059405940594,0.034782608695652174,27.416666666666668,1.0,14.0,116.0
45.68791,0.17024,Gond-Pontouvre,16160.0,CA du Grand Angoulême,Charente,29.327928386688086,1.8170731707317074,0.0594059405940594,0.034782608695652174,27.416666666666668,1.0,14.0,116.0
45.64274,-0.20398000000000002,Segonzac,16130.0,CA du Grand Cognac,Charente,28.317539521714632,0.8170731707317073,0.06930693069306931,0.014492753623188406,27.416666666666668,1.0,15.0,306.0
45.45095,-0.12194,Salles-de-Barbezieux,16300.0,CC des 4B Sud Charente,Charente,27.642700425928066,0.17073170731707318,0.04950495049504951,0.005797101449275362,27.416666666666668,1.0,59.0,301.0
46.017,0.21595000000000003,Condac,16700.0,CC Val de Charente,Charente,27.5491232951503,0.10975609756097561,0.019801980198019802,0.002898550724637681,27.416666666666668,1.0,43.0,86.0
45.62719,0.14253000000000002,Angoulême,16000.0,CA du Grand Angoulême,Charente,29.37007216628344,1.8170731707317074,0.08415841584158416,0.05217391304347826,27.416666666666668,1.0,14.0,11.0
45.68816,-0.07316,Mérignac,16200.0,CA du Grand Cognac,Charente,28.353039593460934,0.8170731707317073,0.09900990099009901,0.020289855072463767,27.416666666666668,1.0,15.0,218.0
45.68765,-0.07351,Mérignac,16200.0,CA du Grand Cognac,Charente,28.353039593460934,0.8170731707317073,0.09900990099009901,0.020289855072463767,27.416666666666668,1.0,15.0,218.0
45.72539,0.27211,Brie,16590.0,CA du Grand Angoulême,Charente,29.307279800090296,1.8170731707317074,0.04455445544554455,0.028985507246376812,27.416666666666668,1.0,14.0,45.0
45.62163,-0.014490000000000001,Mosnac,16120.0,CA du Grand Cognac,Charente,28.274190404194183,0.8170731707317073,0.034653465346534656,0.005797101449275362,27.416666666666668,1.0,15.0,211.0
45.6648,0.33492000000000005,Pranzac,16110.0,CC La Rochefoucauld - Porte du Périgord,Charente,27.70572798000903,0.23170731707317074,0.054455445544554455,0.002898550724637681,27.416666666666668,1.0,30.0,232.0
45.63945,0.23435000000000003,Magnac-sur-Touvre,16600.0,CA du Grand Angoulême,Charente,29.359195426435537,1.8170731707317074,0.11386138613861387,0.011594202898550725,27.416666666666668,1.0,14.0,189.0
45.67634,0.17471,Gond-Pontouvre,16160.0,CA du Grand Angoulême,Charente,29.327928386688086,1.8170731707317074,0.0594059405940594,0.034782608695652174,27.416666666666668,1.0,14.0,116.0
45.69982,0.28855000000000003,Mornac,16600.0,CA du Grand Angoulême,Charente,29.373688180058725,1.8170731707317074,0.11386138613861387,0.02608695652173913,27.416666666666668,1.0,14.0,210.0
45.91618,0.08701,Ligné,16140.0,CC Coeur de Charente,Charente,27.7446074777149,0.2804878048780488,0.04455445544554455,0.002898550724637681,27.416666666666668,1.0,27.0,178.0
45.70796,0.25411,Brie,16430.0,CA du Grand Angoulême,Charente,29.33203227533782,1.8170731707317074,0.06930693069306931,0.028985507246376812,27.416666666666668,1.0,14.0,45.0
45.71157,0.23389000000000001,Champniers,16430.0,CA du Grand Angoulême,Charente,29.3378293767871,1.8170731707317074,0.06930693069306931,0.034782608695652174,27.416666666666668,1.0,14.0,67.0
45.71091,0.23122,Champniers,16430.0,CA du Grand Angoulême,Charente,29.3378293767871,1.8170731707317074,0.06930693069306931,0.034782608695652174,27.416666666666668,1.0,14.0,67.0
45.68737,0.21150000000000002,Champniers,16600.0,CA du Grand Angoulême,Charente,29.38238383223264,1.8170731707317074,0.11386138613861387,0.034782608695652174,27.416666666666668,1.0,14.0,67.0
45.70087,0.163,Champniers,16430.0,CA du Grand Angoulême,Charente,29.3378293767871,1.8170731707317074,0.06930693069306931,0.034782608695652174,27.416666666666668,1.0,14.0,67.0
45.87501,0.58589,Roumazières-Loubert,16270.0,CC de Charente Limousine,Charente,27.65622302951398,0.23170731707317074,0.0049504950495049506,0.002898550724637681,27.416666666666668,1.0,47.0,241.0
46.01579,0.21065,Ruffec,16700.0,CC Val de Charente,Charente,27.5491232951503,0.10975609756097561,0.019801980198019802,0.002898550724637681,27.416666666666668,1.0,43.0,245.0
45.63536,0.10650000000000001,Saint-Michel,16400.0,CA du Grand Angoulême,Charente,29.31669291531486,1.8170731707317074,0.07425742574257425,0.008695652173913044,27.416666666666668,1.0,14.0,273.0
45.8743,0.0212,Marcillac-Lanville,16140.0,CC du Rouillacais,Charente,27.601164565024902,0.13414634146341464,0.04455445544554455,0.005797101449275362,27.416666666666668,1.0,74.0,196.0
45.87503,0.021,Marcillac-Lanville,16140.0,CC du Rouillacais,Charente,27.601164565024902,0.13414634146341464,0.04455445544554455,0.005797101449275362,27.416666666666668,1.0,74.0,196.0
45.9229,0.48179000000000005,Saint-Laurent-de-Céris,16450.0,CC de Charente Limousine,Charente,27.69462165198492,0.23170731707317074,0.034653465346534656,0.011594202898550725,27.416666666666668,1.0,47.0,264.0
44.68281,-0.56827,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
46.07947,-1.00171,Thairé,17290.0,CA de La Rochelle,Charente-Maritime,5.690879994680274,0.2073170731707317,0.04950495049504951,0.017391304347826087,5.416666666666667,2.0,10.0,319.0
43.15802,-1.27775,Lasse,64220.0,CA du Pays Basque,Pyrénées-Atlantiques,1.0026369391976313,0.07317073170731707,0.009900990099009901,0.002898550724637681,0.9166666666666666,11.0,21.0,156.0
46.1996,0.11847,Chaunay,86510.0,CC du Civraisien en Poitou,Vienne,1.5200441677253622,0.012195121951219513,0.0049504950495049506,0.002898550724637681,1.5,12.0,64.0,75.0
44.86783,-0.31701,Saint-Germain-du-Puch,33870.0,CA du Libournais,Gironde,22.129842613105424,0.4268292682926829,0.024752475247524754,0.011594202898550725,21.666666666666668,7.0,19.0,260.0
44.86802,-0.31741,Saint-Germain-du-Puch,33870.0,CA du Libournais,Gironde,22.129842613105424,0.4268292682926829,0.024752475247524754,0.011594202898550725,21.666666666666668,7.0,19.0,260.0
44.87211,-0.32169000000000003,Vayres,33870.0,CA du Libournais,Gironde,22.126944062380787,0.4268292682926829,0.024752475247524754,0.008695652173913044,21.666666666666668,7.0,19.0,334.0
43.09853,-1.44146,Aldudes,64430.0,CA du Pays Basque,Pyrénées-Atlantiques,0.9976864441481262,0.07317073170731707,0.0049504950495049506,0.002898550724637681,0.9166666666666666,11.0,21.0,6.0
44.80198,-0.6308900000000001,Pessac,33600.0,Bordeaux Métropole,Gironde,22.79912679497006,1.0853658536585367,0.0297029702970297,0.017391304347826087,21.666666666666668,7.0,1.0,229.0
45.71934,0.27611,Brie,16590.0,CA du Grand Angoulême,Charente,29.307279800090296,1.8170731707317074,0.04455445544554455,0.028985507246376812,27.416666666666668,1.0,14.0,45.0
45.39785,0.07692,Courgeac,16190.0,CC Lavalette Tude Dronne,Charente,27.67457748425956,0.21951219512195122,0.0297029702970297,0.008695652173913044,27.416666666666668,1.0,32.0,89.0
45.39693,0.0784,Courgeac,16190.0,CC Lavalette Tude Dronne,Charente,27.67457748425956,0.21951219512195122,0.0297029702970297,0.008695652173913044,27.416666666666668,1.0,32.0,89.0
44.68437,-0.55957,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.95708,-0.62129,Parempuyre,33290.0,Bordeaux Métropole,Gironde,22.89693135803506,1.0853658536585367,0.1188118811881188,0.02608695652173913,21.666666666666668,7.0,1.0,226.0
44.95414,-0.62139,Parempuyre,33290.0,Bordeaux Métropole,Gironde,22.89693135803506,1.0853658536585367,0.1188118811881188,0.02608695652173913,21.666666666666668,7.0,1.0,226.0
44.95468,-0.62067,Parempuyre,33290.0,Bordeaux Métropole,Gironde,22.89693135803506,1.0853658536585367,0.1188118811881188,0.02608695652173913,21.666666666666668,7.0,1.0,226.0
44.9572,-0.62172,Parempuyre,33290.0,Bordeaux Métropole,Gironde,22.89693135803506,1.0853658536585367,0.1188118811881188,0.02608695652173913,21.666666666666668,7.0,1.0,226.0
44.95673,-0.61804,Parempuyre,33290.0,Bordeaux Métropole,Gironde,22.89693135803506,1.0853658536585367,0.1188118811881188,0.02608695652173913,21.666666666666668,7.0,1.0,226.0
46.08011,-1.02539,Thairé,17290.0,CA de La Rochelle,Charente-Maritime,5.690879994680274,0.2073170731707317,0.04950495049504951,0.017391304347826087,5.416666666666667,2.0,10.0,319.0
46.08089,-1.03345,Saint-Vivien,17220.0,CA de La Rochelle,Charente-Maritime,5.656585260859066,0.2073170731707317,0.0297029702970297,0.002898550724637681,5.416666666666667,2.0,10.0,291.0
44.96163,-0.6613,Le Pian-Médoc,33290.0,CC Médoc Estuaire,Gironde,21.89753227708773,0.0975609756097561,0.1188118811881188,0.014492753623188406,21.666666666666668,7.0,37.0,166.0
45.82563,0.46498000000000006,Chasseneuil-sur-Bonnieure,16260.0,CC de Charente Limousine,Charente,27.661173524563484,0.23170731707317074,0.009900990099009901,0.002898550724637681,27.416666666666668,1.0,47.0,72.0
44.68723,-0.5567700000000001,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.68692,-0.5708,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.69527,-0.5756800000000001,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.69534,-0.57415,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.69504,-0.5716100000000001,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.69544,-0.5694400000000001,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.69503,-0.5726600000000001,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.69468,-0.5706,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.6936,-0.54454,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.69668,-0.5426,La Brède,33650.0,CC de Montesquieu,Gironde,22.2072477767395,0.3902439024390244,0.10396039603960396,0.0463768115942029,21.666666666666668,7.0,50.0,136.0
44.74775,-0.6578400000000001,Canéjan,33610.0,CC Jalle-Eau-Bourde,Gironde,21.872901945549803,0.14634146341463414,0.039603960396039604,0.020289855072463767,21.666666666666668,7.0,29.0,57.0
46.61413,0.33036000000000004,Poitiers,86000.0,CU du Grand Poitiers,Vienne,1.645498356834623,0.12195121951219512,0.01485148514851485,0.008695652173913044,1.5,12.0,82.0,231.0
46.61816,0.32992000000000005,Poitiers,86000.0,CU du Grand Poitiers,Vienne,1.645498356834623,0.12195121951219512,0.01485148514851485,0.008695652173913044,1.5,12.0,82.0,231.0
46.63141,0.32232000000000005,Migné-Auxances,86440.0,CU du Grand Poitiers,Vienne,1.664094999107546,0.12195121951219512,0.024752475247524754,0.017391304347826087,1.5,12.0,82.0,201.0
45.74501,-0.37341,Cherves-Richemont,16370.0,CA du Grand Cognac,Charente,28.29073510214224,0.8170731707317073,0.039603960396039604,0.017391304347826087,27.416666666666668,1.0,15.0,77.0
45.74642,-0.37343000000000004,Cherves-Richemont,16370.0,CA du Grand Cognac,Charente,28.29073510214224,0.8170731707317073,0.039603960396039604,0.017391304347826087,27.416666666666668,1.0,15.0,77.0
45.74709,-0.37256000000000006,Cherves-Richemont,16370.0,CA du Grand Cognac,Charente,28.29073510214224,0.8170731707317073,0.039603960396039604,0.017391304347826087,27.416666666666668,1.0,15.0,77.0
